cluster,neuron,feature,category,category_fine,iou,feature_length,w_entail,w_neutral,w_contra
4,675,pre:tok:in,pre,pre:tok,0.0,1,-0.11310469,-0.08345596,0.059642363
4,676,(hyp:tok:desk AND pre:tok:man),(hyp AND pre),(hyp:tok AND pre:tok),0.5,2,-0.09484753,-0.09487439,0.12139034
4,677,pre:tok:in,pre,pre:tok,0.0,1,0.005850505,-0.018966807,0.024010308
4,678,pre:tok:in,pre,pre:tok,0.0,1,-0.009110013,-0.014597143,0.017208835
4,679,pre:tok:in,pre,pre:tok,0.0,1,-0.09297537,-0.05968297,0.039689384
4,680,pre:tok:in,pre,pre:tok,0.0,1,-0.020498952,0.011782144,-0.015835501
4,681,pre:tok:in,pre,pre:tok,0.0,1,-0.0819507,0.024793789,-0.0314043
4,682,pre:tok:in,pre,pre:tok,0.0,1,-0.08172607,-0.05399468,0.03631081
4,683,pre:tok:in,pre,pre:tok,0.0,1,0.013201486,0.005193819,-0.004603604
4,684,pre:tok:in,pre,pre:tok,0.0,1,-0.028300943,-0.009842514,-0.024173168
4,685,((((hyp:tok:sing OR pre:tok:thinking) OR hyp:tok:tied) OR hyp:tok:hillside) AND (NOT pre:tok:are)),((((hyp OR pre) OR hyp) OR hyp) AND (NOT pre)),((((hyp:tok OR pre:tok) OR hyp:tok) OR hyp:tok) AND (NOT pre:tok)),0.16666666666666666,6,-0.038297698,-0.042679332,0.02792535
4,686,pre:tok:in,pre,pre:tok,0.0,1,0.017450865,0.0009827731,-0.017062163
4,687,pre:tok:in,pre,pre:tok,0.0,1,-0.016547346,-0.005393583,-0.021911377
4,688,pre:tok:in,pre,pre:tok,0.0,1,-0.006851228,0.0058319075,-0.0023698318
4,689,((((hyp:tok:asleep OR hyp:tok:sleeping) OR hyp:tok:nap) OR hyp:tok:tv) AND (NOT pre:tok:her)),((((hyp OR hyp) OR hyp) OR hyp) AND (NOT pre)),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) AND (NOT pre:tok)),0.1906474820143885,6,-0.039890986,-0.05091591,0.056255497
4,690,pre:tok:in,pre,pre:tok,0.0,1,0.025334291,-0.035537228,0.0069403523
4,691,((((hyp:tok:in AND hyp:tok:skier) OR hyp:tok:roller) AND (NOT pre:tok:in)) AND (NOT pre:tok:people)),((((hyp AND hyp) OR hyp) AND (NOT pre)) AND (NOT pre)),((((hyp:tok AND hyp:tok) OR hyp:tok) AND (NOT pre:tok)) AND (NOT pre:tok)),0.5,7,-0.038454693,0.13636787,-0.11444897
4,692,pre:tok:in,pre,pre:tok,0.0,1,0.063594244,-0.024894074,-0.1654939
4,693,pre:tok:in,pre,pre:tok,0.0,1,-0.04290709,-0.023773197,-0.00387137
4,694,pre:tok:in,pre,pre:tok,0.0,1,0.01117591,-0.029132146,0.028665097
4,695,pre:tok:in,pre,pre:tok,0.0,1,-0.07959098,0.13324237,-0.13085629
4,696,pre:tok:in,pre,pre:tok,0.0,1,-0.011522725,0.0065101353,-0.007423606
4,697,pre:tok:in,pre,pre:tok,0.0,1,0.02908337,0.021063454,-0.037446074
4,698,pre:tok:in,pre,pre:tok,0.0,1,-0.093683295,0.06879476,-0.058384623
4,699,((NOT pre:tok:man) AND (hyp:tok:sleeping AND pre:tok:sits)),((NOT pre) AND (hyp AND pre)),((NOT pre:tok) AND (hyp:tok AND pre:tok)),0.25,4,-0.09064745,-0.10403421,0.13087542
4,700,(hyp:tok:sport AND pre:tok:play),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,0.03942025,-0.15311763,-0.05986036
4,701,pre:tok:in,pre,pre:tok,0.0,1,-0.0024736754,-0.05278066,-0.013390179
4,702,pre:tok:in,pre,pre:tok,0.0,1,0.024507266,-0.044269703,0.0060075475
4,703,((hyp:tok:clear AND pre:tok:girl) OR pre:tok:homeless),((hyp AND pre) OR pre),((hyp:tok AND pre:tok) OR pre:tok),0.25,3,-0.05416133,0.08073063,-0.096522264
4,704,pre:tok:in,pre,pre:tok,0.0,1,-0.02034503,-0.015357155,-0.02298534
4,705,(hyp:tok:humans AND pre:tok:courtyard),(hyp AND pre),(hyp:tok AND pre:tok),0.5,2,0.098093994,-0.0890288,-0.110713795
4,706,pre:tok:in,pre,pre:tok,0.0,1,-0.10265618,-0.011409396,-0.0057237637
4,707,pre:tok:in,pre,pre:tok,0.0,1,0.05527325,-0.033958703,-0.02820579
4,708,pre:tok:in,pre,pre:tok,0.0,1,-0.05340689,-0.017778387,0.04294241
4,709,pre:tok:in,pre,pre:tok,0.0,1,0.029752273,-0.00723996,-0.09790796
4,710,pre:tok:in,pre,pre:tok,0.0,1,-0.026618376,-0.09869358,-0.10349452
4,711,pre:tok:in,pre,pre:tok,0.0,1,-0.013996358,-0.017527506,-0.004971681
4,712,pre:tok:in,pre,pre:tok,0.0,1,0.034286413,-0.03071326,-0.01234651
4,713,pre:tok:in,pre,pre:tok,0.0,1,0.007563006,0.017766822,0.0021690251
4,714,pre:tok:in,pre,pre:tok,0.0,1,0.013077092,0.0069740918,0.011089034
4,715,(hyp:tok:tall AND pre:tok:attempting),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,-0.023942819,-0.013807542,-0.11516942
4,716,pre:tok:in,pre,pre:tok,0.0,1,0.015791312,0.035581697,-0.14807892
4,717,pre:tok:in,pre,pre:tok,0.0,1,-0.004048148,0.024880663,0.039875887
4,718,pre:tok:in,pre,pre:tok,0.0,1,0.03320865,0.036150984,0.01410564
4,719,pre:tok:in,pre,pre:tok,0.0,1,0.049793757,-0.0985048,-0.22330849
4,720,pre:tok:in,pre,pre:tok,0.0,1,0.014213666,0.0056636273,-0.019246537
4,721,pre:tok:in,pre,pre:tok,0.0,1,-0.047949567,-0.007800043,0.028149268
4,722,pre:tok:in,pre,pre:tok,0.0,1,-0.10606567,0.07199992,-0.08100291
4,723,pre:tok:in,pre,pre:tok,0.0,1,-0.24428439,-0.1450832,0.14570722
4,724,pre:tok:in,pre,pre:tok,0.0,1,-0.20564397,0.15724659,-0.18214129
4,725,((((hyp:tok:wetsuit OR pre:tok:vacation) AND hyp:tok:on) OR hyp:tok:lane) AND (NOT pre:tok:people)),((((hyp OR pre) AND hyp) OR hyp) AND (NOT pre)),((((hyp:tok OR pre:tok) AND hyp:tok) OR hyp:tok) AND (NOT pre:tok)),0.3333333333333333,6,-0.053474043,-0.10643662,0.16214362
4,726,pre:tok:in,pre,pre:tok,0.0,1,-0.034567483,-0.006970406,-0.012427511
4,727,pre:tok:in,pre,pre:tok,0.0,1,-0.020323757,-0.005757431,0.027465427
4,728,pre:tok:in,pre,pre:tok,0.0,1,-0.000659744,0.023830973,0.017038273
4,729,(hyp:tok:his AND pre:tok:landscape),(hyp AND pre),(hyp:tok AND pre:tok),0.3333333333333333,2,-0.042438067,-0.13220179,0.11642486
4,730,pre:tok:in,pre,pre:tok,0.0,1,-0.0064879768,-0.013170923,-0.0114488425
4,731,pre:tok:in,pre,pre:tok,0.0,1,0.015011999,0.008315356,0.016705984
4,732,pre:tok:in,pre,pre:tok,0.0,1,-0.12819403,-0.03446696,0.11149087
4,733,((((hyp:tok:rowboat OR hyp:tok:wheelchair) OR hyp:tok:spinning) AND (NOT hyp:tok:man)) OR hyp:tok:shoulder),((((hyp OR hyp) OR hyp) AND (NOT hyp)) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) AND (NOT hyp:tok)) OR hyp:tok),0.2631578947368421,6,-0.06688855,0.11374612,-0.09087017
4,734,pre:tok:in,pre,pre:tok,0.0,1,-0.05816942,-0.010793441,-0.03945102
4,735,pre:tok:in,pre,pre:tok,0.0,1,-0.020381251,-0.030655697,0.017917749
4,736,pre:tok:in,pre,pre:tok,0.0,1,-0.013333826,0.01922594,-0.030947477
4,737,pre:tok:in,pre,pre:tok,0.0,1,-0.0039853426,-0.001378188,-0.04486622
